1452153600,4132217
1452240000,4070715
1452326400,4048224
1452412800,4022003
1452499200,3963409
1452585600,3945768
1452672000,3929013
1452758400,3920205
1452844800,3915299
1452931200,3911241
1453017600,3907977
1453363200,3872757
1453449600,3873370
1453536000,3868513
1453622400,3845278
1453795200,2952779
1453881600,2971235
1453968000,2987157
1454054400,3004668
1454140800,3008474
1454227200,3016721
1454313600,3036392
1454400000,3054862
1454486400,3122939
1454572800,3148695
1454659200,3137919
1454745600,3124904
1454832000,3117671
1454918400,3129452
1455004800,3138082
1455091200,3145040
1455177600,3149942
1455264000,3161363
1455350400,3161593
1455436800,3161593
1455523200,3159054
1455609600,3178930
1455696000,3182868
1455782400,3191872
1455868800,3200629
1455955200,3204472
1456041600,3214930
1456128000,3214265
1456214400,3227167
1457424000,3284075
1457510400,3288879
1457596800,3294414
1457683200,3303246
1457769600,3305814
1457856000,3303390
1457938800,3306476
1458025200,3306907
1458111600,3304894
1458198000,3303358
1458284400,3301018
1458370800,3297435
1458457200,3293973
1458543600,3291999
1458630000,3291891
1458716400,3286523
1458802800,3285234
1458777600,3279850
1458864000,3274692
1458950400,3273260
1459036800,3277710
1459123200,3277724
1459209600,3276831
1459296000,3282492
1459382400,3285635
1459468800,3284342
1459555200,3285242
1459641600,3282249
1459728000,3286107
1459814400,3291711
1459900800,3294623
1459987200,3294053
1460073600,3293510
1460160000,3293414
1460246400,3292810
1460332800,3290874
1460419200,3292803
1460505600,3293568
1460592000,3293448
1460678400,3293365
1460764800,3292841
1460851200,3294975
1460937600,3298978
1461024000,3299006
1461110400,3295755
1461196800,3302343
1461283200,3311505
1461369600,3309480
1461456000,3308767
1461542400,3314947
1461628800,3316538
1461715200,3320360
1461801600,3321781
1461888000,3324916
1461974400,3325764
1462060800,3327226
1462147200,3329065
1462233600,3336414
1462320000,3343483
1462406400,3347584
1462492800,3355772
1462579200,3350582
1462665600,3356473
1462752000,3360215
1462838400,3366800
1462924800,3373406
1463011200,3375734
1463097600,3379087
1463184000,3380377
1463270400,3382241
1463356800,3385410
1463443200,3398898
1463529600,3403274
1463616000,3410796
1463702400,3408700
1463788800,3411168
1463875200,3411831
1463961600,3412080
1464048000,3414693
1464134400,3420436
1464220800,3428422
1464307200,3428463
1464393600,3431278
1464480000,3431392
1464566400,3438677
1464652800,3449576
1464739200,3453565
1464825600,3460444
1464912000,3463100
1464998400,3464705
1465084800,3470092
1465171200,3479090
1465257600,3484676
1465344000,3486279
1465430400,3490638
1465516800,3495833
1465603200,3502214
1465689600,3501981
1465776000,3509689
1465862400,3516212
1465948800,3517417
1466035200,3521658
1466121600,3516865
1466208000,3513832
1466294400,3511754
1466380800,3520051
1466467200,3522967
1466553600,3524113
1466640000,3527074
1466726400,3523291
1466812800,3521137
1466899200,3524001
1466985600,3527478
1467072000,3526239
1467158400,3541773
1467244800,3539852
1467331200,3542627
1467417600,3542632
1467504000,3546451
1467590400,3552189
1467676800,3566732
1467763200,3563852
1467849600,3566456
1467936000,3558474
1468022400,3568923
1468108800,3568757
1468195200,3570517
1468281600,3569499
1468368000,3571847
1468454400,3578447
1468540800,3582526
1468627200,3579491
1468713600,3574824
1468800000,3579570
1468886400,3589263
1468972800,3584314
1469059200,3584076
1469145600,3586803
1469232000,3597006
1469318400,3601139
1469404800,3601963
1469491200,3598660
1469577600,3600856
1469664000,3620000
1469750400,3615560
1469836800,3614913
1469923200,3614072
1470009600,3612199
1470096000,3611233
1470182400,3619008
1470268800,3617066
1470355200,3616160
1470441600,3615393
1470528000,3621833
1470614400,3620811
1470700800,3622029
1470787200,3626925
1470873600,3639243
1470960000,3647126
1471046400,3647377
1471132800,3651946
1471219200,3662641
1471305600,3665429
1471392000,3668433
1471478400,3672192
1471564800,3673343
1471651200,3674640
1471737600,3675966
1471824000,3679179
1471910400,3689262
1471996800,3691966
1472083200,3693688
1472169600,3693936
1472256000,3693199
1472342400,3695004
1472428800,3702891
1472515200,3711553
1472601600,3714811
1472688000,3717577
1472774400,3725838
1472860800,3725965
1472947200,3731515
1473033600,3734359
1473120000,3743696
1473206400,3741628
1473292800,3744795
1473379200,3752702
1473465600,3751948
1473552000,3752520
1473638400,3751256
1473724800,3766799
1473811200,3768416
1473897600,3769437
1473984000,3773257
1474070400,3770846
1474156800,3768554
1474243200,3774295
1474329600,3789251
1474416000,3791365
1474502400,3810262
1474588800,3805516
1474675200,3804583
1474761600,3819660
1474848000,3819942
1474934400,3831038
1475020800,3840782
1475107200,3845332
1475193600,3842325
1475280000,3835071
1475366400,3840163
1475452800,3846414
1475539200,3850930
1475625600,3855802
1475712000,3862549
1475798400,3871892
1475884800,3873565
1475971200,3875888
1476057600,3875956
1476144000,3877875
1476230400,3882448
1476316800,3877998
1476403200,3880344
1476489600,3875994
1476576000,3868004
1476662400,3872433
1476748800,3872077
1476835200,3875580
1476921600,3873437
1477008000,3875088
1477094400,3867608
1477180800,3864900
1477267200,3866991
1477353600,3875315
1477440000,3875829
1477526400,3876859
1477612800,3881727
1477699200,3880377
1477785600,3880158
1477872000,3880985
1477958400,3880826
1478044800,3887084
1478131200,3888902
1478217600,3891907
1478304000,3888044
1478390400,3886254
1478476800,3889226
1478563200,3893217
1478649600,3900936
1478736000,3904268
1478822400,3904013
1478908800,3903383
1478995200,3904065
1479081600,3907816
1479168000,3921865
1479254400,3927878
1479340800,3932796
1479427200,3934693
1479513600,3934722
1479600000,3931689
1479686400,3935405
1479772800,3937513
1479859200,3941572
1479945600,3947217
1480032000,3950465
1480118400,3950589
1480204800,3953404
1480291200,3955647
1480377600,3962649
1480464000,3965350
1480550400,3965350
1480636800,3965350
1480723200,3965350
1480809600,3965350
1480896000,3965350
1480982400,3965350
1481068800,3965350
1481155200,3965350
1481241600,3965350
1481328000,3965350
1481414400,3965350
1481500800,3965350
1481587200,3965350
1481673600,3965350
1481760000,3965350
1481846400,3965350
1481932800,3965350
1482019200,3965350
1482105600,3965350
1482192000,3965350
1482278400,3965350
1482364800,3965350
1482451200,3965350
1482537600,3965350
1482624000,3965350
1482710400,3965350
1482796800,3965350
1482883200,3965350
1482969600,3965350
1483056000,3965350
1483142400,3965350
1483228800,3965350
1483315200,3965350
1483401600,4073971
1483488000,4073971
1483574400,4073971
1483660800,4073971
1483747200,4073971
1483833600,4073971
1483920000,4073971
1484006400,4073971
1484092800,4073971
1484179200,4073971
1484265600,4073971
1484352000,4073971
1484438400,4073971
1484524800,4073971
1484611200,4073971
1484697600,4073971
1484784000,4073971
1484870400,4073971
1484956800,4073971
1485043200,4073971
1485129600,4073971
1485216000,4073971
1485302400,4073971
1485388800,4073971
1485475200,4073971
1485561600,4104025
1485648000,4104819
1485734400,4108957
1485820800,4114891
1485907200,4115162
1485993600,4115162
1486080000,4115162
1486166400,4115162
1486252800,4115162
1486339200,4115162
1486425600,4115162
1486512000,4115162
1486598400,4115162
1486684800,4115162
1486771200,4115162
1486857600,4115162
1486944000,4115162
1487030400,4115162
1487116800,4115162
1487203200,4115162
1487289600,4115162
1487376000,4115162
1487462400,4115162
1487548800,4115162
1487635200,4115162
1487721600,4115162
1487808000,4115162
1487894400,4115162
1487980800,4115162
1488067200,4115162
1488153600,4115162
1488240000,4115162
1488326400,4115162
1488412800,4115162
1488499200,4115162
1488585600,4115162
1488672000,4115162
1488758400,4115162
1488844800,4115162
1488931200,4115162
1489017600,4115162
1489104000,4115162
1489190400,4115162
1489276800,4115162
1489363200,4115162
1489449600,4115162
1489536000,4115162
1489622400,4115162
1489708800,4115162
1489795200,4115162
1489881600,4115162
1489968000,4115162
1490054400,4115162
1490140800,4115162
1490227200,4115162
1490313600,4115162
1490400000,4115162
1490486400,4115162
1490572800,4115162
1490659200,4115162
1490745600,4115162
1490832000,4115162
1490918400,4115162
1491004800,4115162
1491091200,4115162
1491177600,4115162
1491264000,4115162
1491350400,4115162
1491436800,4115162
1491523200,4115162
1491609600,4115162
1491696000,4115162
1491782400,4115162
1491868800,4115162
1491955200,4115162
1492041600,4115162
1492128000,4115162
1492214400,4115162
1492300800,4115162
1492387200,4115162
1492473600,4115162
1492560000,4115162
1492646400,4115162
1492732800,4115162
1492819200,4115162
1492905600,4115162
1492992000,4115162
1493078400,4115162
1493164800,4115162
1493251200,4115162
1493337600,4115162
1493424000,4115162
1493510400,4115162
1493596800,4115162
1493683200,4115162
1493769600,4309218
1493856000,4306330
1493942400,4312472
1494028800,4308919
1494115200,4308848
1494201600,4313647
1494288000,4318005
1494374400,4322870
1494460800,4329671
1494547200,4330359
1494633600,4327199
1494720000,4329421
1494806400,4335457
1494892800,4340305
1494979200,4342704
1495065600,4348269
1495152000,4350800
1495238400,4347261
1495324800,4342375
1495411200,4350190
1495497600,4352047
1495584000,4351828
1495670400,4360227
1495756800,4365264
1495843200,4369416
1495929600,4365872
1496016000,4371403
1496102400,4378021
1496188800,4379598
1496275200,4372423
1496361600,4378227
1496448000,4378680
1496534400,4380178
1496620800,4384079
1496707200,4387394
1496793600,4391260
1496880000,4394188
1496966400,4394381
1497052800,4394369
1497139200,4390905
1497225600,4389482
1497312000,4389482
1497398400,4389482
1497484800,4389482
1497571200,4389482
1497657600,4389482
1497744000,4389482
1497830400,4389482
1497916800,4389482
1498003200,4389482
1498089600,4389482
1498176000,4389482
1498262400,4440232
1498348800,4439882
1498435200,4442158
1498521600,4447087
1498608000,4446691
1498694400,4446625
1498780800,4446625
1498867200,4446625
1498953600,4446625
1499040000,4446625
1499126400,4446625
1499212800,4446625
1499299200,4446625
1499385600,4446625
1499472000,4446625
1499558400,4446625
1499644800,4446625
1499731200,4446625
1499817600,4446625
1499904000,4446625
1499990400,4446625
1500076800,4446625
1500163200,4446625
1500249600,4446625
1500336000,4446625
1500422400,4446625
1500508800,4446625
1500595200,4446625
1500681600,4446625
1500768000,4494914
1500854400,4500808
1500940800,4506619
1501027200,4506327
1501113600,4506327
1501200000,4515934
1501286400,4515934
1501372800,4515934
1501459200,4515934
1501545600,4515934
1501632000,4515934
1501718400,4515934
1501804800,4515934
1501891200,4515934
1501977600,4515934
1502064000,4515934
1502150400,4515934
1502236800,4515934
1502323200,4515934
1502409600,4515934
1502496000,4515934
1502582400,4515934
1502668800,4515934
1502755200,4586167
1502841600,4604044
1502928000,4610174
1503014400,4610174
1503100800,4610174
1503187200,4610174
1503273600,4610174
1503360000,4610174
1503446400,4610174
1503532800,4610174
1503619200,4610174
1503705600,4610174
1503792000,4610174
1503878400,4610174
1503964800,4610174
1504051200,4610174
1504137600,4610174
1504224000,4610174
1504310400,4610174
1504396800,4610174
1504483200,4610174
1504569600,4610174
1504656000,4610174
1504742400,4610174
1504828800,4610174
1504915200,4610174
1505001600,4610174
1505088000,4610174
1505174400,4610174
1505260800,4610174
1505347200,4610174
1505433600,4610174
1505520000,4610174
1505606400,4610174
1505692800,4610174
1505779200,4610174
1505865600,4610174
1505952000,4610174
1506038400,4610174
1506124800,4610174
1506211200,4610174
1506297600,4610174
1506384000,4610174
1506470400,4610174
1506556800,4610174
1506643200,4610174
1506729600,4610174
1506816000,4610174
1506902400,4610174
1506988800,4610174
1507075200,4610174
1507161600,4610174
1507248000,4610174
1507334400,4610174
1507420800,4610174
1507507200,4610174
1507593600,4610174
1507680000,4610174
1507766400,4610174
1507852800,4610174
1507939200,4610174
1508025600,4610174
1508112000,4610174
1508198400,4610174
1508284800,4610174
1508371200,4610174
1508457600,4916467
1508544000,4906781
1508630400,4889487
1508716800,4886427
1508803200,4890681
1508889600,4896016
1508976000,4898013
1509062400,4896950
1509148800,4885812
1509235200,4884916
1509321600,4896203
1509408000,4911510
1509494400,4920098
1509580800,4925371
1509667200,4926387
1509753600,4927400
1509840000,4927400
1509926400,4927400
1510012800,4927400
1510099200,4927400
1510185600,4927400
1510272000,4927400
1510358400,4927400
1510444800,4927400
1510531200,4927400
1510617600,4927400
1510704000,4927400
1510790400,4927400
1510876800,4927400
1510963200,4927400
1511049600,4927400
1511136000,4927400
1511222400,4927400
1511308800,4927400
1511395200,4927400
1511481600,4927400
1511568000,4927400
1511654400,4927400
1511740800,4927400
1511827200,4927400
1511913600,4927400
1512000000,4927400
1512086400,4927400
1512172800,4927400
1512259200,4927400
1512345600,4927400
1512432000,4927400
1512518400,4927400
1512604800,4927400
1512691200,4927400
1512777600,4927400
1512864000,4927400
1512950400,4927400
1513036800,5085055
1513123200,5091585
1513209600,5089182
1513296000,5097865
1513382400,5097865
1513468800,5097865
1513555200,5097865
1513641600,5097865
1513728000,5097865
1513814400,5097865
1513900800,5097865
1513987200,5097865
1514073600,5097865
1514160000,5097865
1514246400,5097865
1514332800,5097865
1514419200,5097865
1514505600,5097865
1514592000,5097865
1514678400,5097865
1514764800,5097865
1514851200,5097865
1514937600,5097865
1515024000,5097865
1515110400,5097865
1515196800,5097865
1515283200,5097865
1515369600,5097865
1515456000,5097865
1515542400,5097865
1515628800,5097865
1515715200,5097865
1515801600,5097865
1515888000,5097865
1515974400,5097865
1516060800,5202397
1516147200,5206429
1516233600,5211725
1516320000,5211862
1516406400,5210381
1516492800,5218798
1516579200,5226186
1516665600,5230083
1516752000,5243276
1516838400,5243243
1516924800,5253628
1517011200,5251437
1517097600,5249781
1517184000,5252923
1517270400,5255080
1517356800,5268643
1517443200,5269096
1517529600,5266992
1517616000,5266992
1517702400,5261051
1517788800,5274516
1517875200,5290488
1517961600,5296099
1518048000,5294634
1518134400,5291866
1518220800,5286076
1518307200,5278434
1518393600,5281899
1518480000,5284684
1518566400,5289307
1518652800,5289418
1518739200,5292181
1518825600,5291236
1518912000,5291236
1518998400,5291236
1519084800,5291236
1519171200,5291236
1519257600,5291236
1519344000,5291236
1519430400,5291236
1519516800,5264397
1519603200,5270950
1519689600,5274300
1519776000,5279519
1519862400,5278210
1519948800,5269553
1520035200,5260896
1520121600,5261967
1520208000,5267452
1520294400,5269370
1520380800,5269370
1520467200,5269370
1520553600,5269370
1520640000,5269370
1520726400,5269370
1520812800,5269370
1520899200,5269370
1520985600,5269370
1521072000,5269370
1521158400,5269370
1521244800,5269370
1521331200,5269370
1521417600,5251472
1521504000,5253344
1521590400,5261002
1521676800,5258730
1521763200,5260424
1521849600,5256430
1521936000,5250003
1522022400,5250395
1522108800,5251829
1522195200,5254595
1522281600,5237371
1522368000,5237635
1522454400,5228247
1522540800,5223519
1522627200,5218734
1522713600,5219843
1522800000,5229093
1522886400,5226867
1522972800,5229311
1523059200,5225909
1523145600,5224810
1523232000,5226046
1523318400,5229586
1523404800,5227045
1523491200,5224459
1523577600,5227982
1523664000,5223072
1523750400,5214758
1523836800,5218746
1523923200,5231102
1524009600,5228794
1524096000,5232530
1524182400,5231268
1524268800,5226662
1524355200,5219539
1524441600,5224838
1524528000,5228343
1524614400,5229612
1524700800,5225013
1524787200,5221839
1524873600,5218203
1524960000,5214285
1525046400,5213107
1525132800,5212813
1525219200,5214017
1525305600,5218584
1525392000,5228425
1525478400,5230785
1525564800,5234409
1525651200,5246436
1525737600,5240967
1525824000,5249091
1525910400,5249161
1525996800,5245873
1526083200,5243175
1526169600,5239809
1526256000,5248682
1526342400,5246648
1526428800,5246648
1526515200,5246648
1526601600,5246648
1526688000,5246648
1526774400,5246648
1526860800,5254521
1526947200,5265590
1527033600,5269535
1527120000,5269535
1527206400,5269535
1527292800,5269535
1527379200,5269535
1527465600,5269535
1527552000,5269535
1527638400,5269535
1527724800,5269535
1527811200,5269535
1527897600,5269535
1527984000,5269535
1528070400,5269535
1528156800,5269535
1528243200,5269535
1528329600,5269535
1528416000,5269535
1528502400,5269535
1528588800,5269535
1528675200,5269535
1528761600,5269535
1528848000,5269535
1528934400,5269535
1529020800,5269535
1529107200,5269535
1529193600,5269535
1529280000,5269535
1529366400,5269535
1529452800,5269535
1529539200,5269535
1529625600,5269535
1529712000,5269535
1529798400,5269535
1529884800,5269535
1529971200,5269535
1530057600,5269535
1530144000,5269535
1530230400,5269535
1530316800,5269535
1530403200,5269535
1530489600,5269535
1530576000,5269535
1530662400,5269535
1530748800,5269535
1530835200,5269535
1530921600,5269535
1531008000,5269535
1531094400,5269535
1531180800,5269535
1531267200,5269535
1531353600,5269535
1531440000,5269535
1531526400,5269535
1531612800,5269535
1531699200,5269535
1531785600,5269535
1531872000,5269535
1531958400,5392632
1532044800,5398537
1532131200,5388990
1532217600,5375338
1532304000,5374243
1532390400,5374243
1532476800,5374243
1532563200,5374243
1532649600,5374243
1532736000,5374243
1532822400,5374243
1532908800,5374243
1532995200,5374243
1533081600,5374243
1533168000,5374243
1533254400,5374243
1533340800,5374243
1533427200,5374243
1533513600,5374243
1533600000,5374243
1533686400,5374243
1533772800,5374243
1533859200,5374243
1533945600,5374243
1534032000,5374243
1534118400,5374243
1534204800,5374243
1534291200,5374243
1534377600,5374243
1534464000,5374243
1534550400,5424616
1534636800,5431298
1534723200,5442221
1534809600,5452478
1534896000,5453532
1534982400,5453532
1535068800,5453532
1535155200,5453532
1535241600,5453532
1535328000,5453532
1535414400,5453532
1535500800,5453532
1535587200,5453532
1535673600,5453532
1535760000,5453532
1535846400,5453532
1535932800,5453532
1536019200,5453532
1536105600,5453532
1536192000,5453532
1536278400,5453532
1536364800,5453532
1536451200,5453532
1536537600,5453532
1536624000,5453532
1536710400,5453532
1536796800,5453532
1536883200,5453532
1536969600,5453532
1537056000,5453532
1537142400,5453532
1537228800,5453532
1537315200,5453532
1537401600,5453532
1537488000,5453532
1537574400,5453532
1537660800,5453532
1537747200,5453532
1537833600,5453532
1537920000,5453532
1538006400,5453532
1538092800,5453532
1538179200,5453532
1538265600,5453532
1538352000,5453532
1538438400,5453532
1538524800,5453532
1538611200,5453532
1538697600,5453532
